created_at,full_text,username
Tue May 28 10:59:54 +0000 2024,@Ninmi @1 Nomornya pasti buat kontak darurat pinjol ya nuna? (Suudzon nomor 1).,mfinghao
Sun May 26 12:58:02 +0000 2024,@nippl3fav Dari depan mirip gorengan baru mateng.,SamaPinjol
Thu May 30 01:59:53 +0000 2024,@nisaurs Udah sampe pinjol ya ca?,MFurqon24
Tue May 28 11:30:38 +0000 2024,@nomnompot pey kamu diem ya sebelum aku jadiin kamu jaminan pinjol aku,baehoojie_
Wed May 29 16:07:18 +0000 2024,@noniksipit Apalagi kalo lakinya tukang pinjol dan judi slot bisa habis harta kalo ga dipisah harta. Bisa habis disita,Dennaaja_
Tue May 28 05:06:30 +0000 2024,@NOTASLIMBOY Bapak Hutang Indonesia mulai hutang luar negeri hutang vendor bumn hutang pinjol,bbbingz
Tue May 28 15:54:54 +0000 2024,@NOTASLIMBOY Raja kok ngutang. Miskin kok minta dipanggil raja. Pinjol sana.,daegazrune
Tue May 28 03:12:50 +0000 2024,@NOTASLIMBOY Setelah Gatot ambil cuan lewat pinjol mahasiswa skg potong duit lewat gaji karyawan.,ade_shakti
Tue May 28 04:14:30 +0000 2024,@NOTASLIMBOY Tinggal daftarin semua orang ke pinjol aja PIC nya kementrian apaaa gitu.,medhalsekedik
Thu May 30 02:18:15 +0000 2024,@nsabcdefg Takit dipke pinjol katanya ! Lah pede amat anjir jdi org .. dia blg mending g usah dijual.. aneh aneeehh ...,hoonienoona314
Thu May 30 07:51:35 +0000 2024,@nunaje_ Gila gila sebanyak itu pilihan pinjolnya... parah sih takut bgt ada yg ga mikirin ke depannya gimana tapi main ambil pinjol aja buat bayar konser,haaanchooo
Sun May 26 03:01:26 +0000 2024,@ObiWan_Catnobi Makin resah aja sama masa depan nih negara Belum lg makin banyak gen Z yg terlilit masalah pinjol judol sandwich generation skrg ditambah lg mau menerapkan students loans.Dah lh capek zaman skrg kalau gk stress aja udah syukur,Fey044576990228
Mon May 27 15:11:37 +0000 2024,@oceanpusing Mau minjol udah ga bisa ,SamaPinjol
Tue May 28 05:34:38 +0000 2024,@ohmmtpk mau lu buat apa no wassaf gue? daftar pinjol?,Lenqso
Wed May 29 00:00:57 +0000 2024,@ohmycharmy Abis baca ternyata kudu email cs. Pengen tutup udh diemail belom dibalas ,tobatpinjol2023
Tue May 28 14:13:55 +0000 2024,@ohmycharmy cara tutup akun uatas gmn kah? Ga nemu di aplikasinya apa aku ga dalem nyarinya ?,tobatpinjol2023
Tue May 28 05:45:23 +0000 2024,@ohmycharmy Sengaja dipotong. semua harga dinaikkan supaya rakyat pakai pinjol.,TjauYg
Tue May 28 14:10:22 +0000 2024,@ojkindonesia @kemkominfo Akar masalah ada di pinjol legal. Bukan ilegal. Maaf typo.,SamaPinjol
Wed May 29 22:18:28 +0000 2024,@ojkindonesia hallo boleh minta contact tentang pinjol ilegal.,lulu_subagja
Tue May 28 11:11:30 +0000 2024,@okkymadasari demi meningkatkan penggunaan pinjol.,skybittoeng
Wed May 29 14:04:30 +0000 2024,@Oleanderfleur kebijakan nya pun malah seakan memelihara kemiskinan dan penderitaan rakyat wkwk biaya pendidikan mahal dan tidak merata aksesnya sulit pajak besar tapi ga tepat sasaran sampai wacana tabungan buat rumah yg ga jelas itu juga dibebankan ke rakyat judol &amp; pinjol dipelihara,dmarvine
Tue May 28 03:03:16 +0000 2024,@Ombahku @kumparan Terjerat pinjol,abdulajid99
Tue May 28 23:28:02 +0000 2024,@Ombahku @worksfess Yaudah gk usah ikut pinjol arisan keluarga &amp; rt/rw kredit nmax kredit iphone baru. Tp emng aneh sih peraturan ini,weskey777
Mon May 27 17:25:12 +0000 2024,@orange_peach02 @OnlyJustme97 @jogmfs Ntar abis lapor ke bank biar bank balikin duitnya ke pihak pinjolnya dari situ pasti bakalan diarahin sama bank ke kantor polisi buat surat pengaduan juga terkait kejadian yang kakak alami jadi kakak ga disangka yang pinjem pinjol padahal kakak kena penipuan ato scam gitu,CARIO_XX01
Wed May 29 14:39:19 +0000 2024,@ossass0813 kaya acc yang suka rt rt pinjol,jjustnat
Tue May 28 10:40:40 +0000 2024,@Outstandjing Itu bunga pinjol yg di maxud ya,beritanyaaa
Mon May 27 16:01:23 +0000 2024,@Outstandjing Menglorifikasi startup dan berakhir jadi pinjol.,Mas2KFC
Tue May 28 05:18:56 +0000 2024,@Oxjiwangi @ikapardede07 Skrg trend pasar rentenir mas... Pinjam 1 juta kmblnya 1 4 jt/bln...jk tdk bisa mengembalikan pokok 1jt mk ya tiap bulan mesti bayar 400rb tnp mengurangi pokoknya... Budhe pinjol sdh tdk bisa krn usia meskipun ada kerja... Btw...semangat...semoga semuanya terselesaikan dg baik,SuhartiniTaurus
Tue May 28 03:39:05 +0000 2024,@oxt_vee Pengen kaya cepat tapi terjebak pinjol,freekuzan
Wed May 29 05:12:13 +0000 2024,@paipiapaipia Orang Sunda be like : Puasa mutih Sholat lima waktu Pinjol ,yogi_febri93
Wed May 29 08:24:17 +0000 2024,@pandapandul ih banyak gw nutupin pinjol temen kantor dulu karna kasian mukanya melas banget daripada bunganya makin gede kan pikir gue. Eh sampe skrg masih belom lunas tuh utang dia ke gue wkwk dan ternyata orang yg dia pinjemin duit banyaaakkk,diijeeh
Sun May 26 23:28:01 +0000 2024,@pandji Mas menteri pendidikan kasih ide ngadain Student Loan buat ngatasin UKT yg naik. Ok ga tuh? Siap2 pinjol dari gojek yg ngadain. Cuan2.....,wiwiz13
Thu May 30 15:00:24 +0000 2024,@papa_loren Dapet rumah apa uang 150jt di 50tahun lagi tapera memudahkan dapat kpr ga bisa gitu kalo kapasitas ga masuk ya ga di acc lah disuruh kpr nyuruh nambah utang lagi yg pada pinjol aja belum selesai suruh ngutang lagi ga inget apa krisis ekonomi di amerika 2008 penyebabnya apa,kolamkopi
Sat May 25 15:58:40 +0000 2024,@pari88barudak Mending main slot ya bang dari pada pinjol wkakaka,paris88bumi
Tue May 28 15:33:23 +0000 2024,@paris88elon Mending main slot ya bang dari pada pinjol wkakaka,paris88bumi
Wed May 29 11:38:51 +0000 2024,@parkseohaam spill kafe estetiknya kak jd gosipnya boongan yh? kk gx pinjol?,yermicese
Wed May 29 06:13:52 +0000 2024,@Partono_ADjem @SateTong Yg diteror udah boleh ngambil pinjol gede tenor panjang yee om.. Yg neror cocok jadi DC..,AfrizaMunaf
Tue May 28 02:19:43 +0000 2024,@pavinjs @SAIBdelvi yg menghindar minderan. biasanya pengen punya istri &amp; anak banyak tapi gaji &lt; 2x UMR Jakarta. punya akun pay later atau pinjol. motor ambil cicilan paling lama. kalo gaji lebih dikit dipake jalan jalan ga jelas abis itu hidup seadanya lg sampai bulan depan,uroldsportt
Tue May 28 08:50:09 +0000 2024,@peachyg0ddes SAMAAAA pgn bikin baru tp mutualnya ttp org2 sini tp tl nya ga bahas pinjol wkwkw,sleepynyyyawww
Wed May 29 14:52:29 +0000 2024,@peachysinn pinjol biar ga break up ,weiothesley
Wed May 29 06:14:01 +0000 2024,@pearlonymous @planetrumput @tanyakanrl Jadi Pinjol dong,BlogBayuWin
Thu May 30 06:11:21 +0000 2024,@pemudaidamanid Skrg kayaknya enggak Pakde.Pas gak punya uang tinggal klik pinjol...,hanungara
Thu May 30 09:36:58 +0000 2024,@pevchespinx Bikin thread aja jangan ada yg mau acc pinpri atas nama blabla selain akun atau no wa yg belakangnya blabla. Kalo diancem buat pinjol gausah diladenin gabisa soalnya dibuat pinjol,bykaths
Mon May 27 11:05:26 +0000 2024,@phosphenol @tanyakanrl Yap ini maksudnya biar kalo jelek-jeleknya tetiba dia pinjol ato judol di belakang gue gue (dan anak kalo ada) masih bisa ngelanjutin hidup. Bukan start dari minus.,m1tarashipeach
Wed May 29 04:58:21 +0000 2024,@pinkishdust I personally dont see the need of it tapi ada lah yg suka sama designnya brand for the status ato yaa sekedar lucu doang. Selama belinya ga maksain diri sampe pinjol misalnya ya why not giving yourself some cute things‍️,aconfusedketto
Tue May 28 12:30:19 +0000 2024,@pinklapa Hayoo lho ntar dibuat daftar pinjol,Nino_tjan
Sun May 26 05:52:33 +0000 2024,@pippiripu @TuanMudaGio @Maheswwarii @sbyfess 70jt kecil amat buat ngorbanin laki2 yg disayang lagipula itu 70jt bisa dr pinjol/utang dimana2 abis nikah ikut nanggung deh belom lg kalo taunya itu laki hombreng.. Mantap bukan,bknakunbodong_
Thu May 30 03:38:26 +0000 2024,@plaireauxgens Gk jelas itu kemaren twiterny aj kena hack akun pinjol,alginut
Sun May 26 15:56:02 +0000 2024,@plittylate_ bentar gw pinjol,essexdocs
Mon May 27 01:47:25 +0000 2024,@plus99minus1 mikirin pinjol y,pwmpy
Mon May 27 17:17:40 +0000 2024,@plux74 @wif20sol @RoutNFTs DyctrnGyhKMcoZWTjGhXMW6Kc7RuR8TG45MJtJ2j5ZcH,hokimpet
Mon May 27 10:47:02 +0000 2024,@PNS_Ababil @InfoDikti @ditjendikti Jgn2 banyak dosen yg terjerat pinjol. Makanya mau dikasih solusi aplikasi Adadikti,samdiken911
Mon May 27 09:31:58 +0000 2024,@PNS_Ababil @InfoDikti @ditjendikti Tau2 dikirimin CC buat dosen....mantep strategi kerjasama diem2 dg Bank/pinjol,kebo_ijo_reborn
Mon May 27 08:00:05 +0000 2024,@PNS_Ababil @InfoDikti @ditjendikti Ya buat didaftarin pinjol masak gitu aja g tau seh,potatoluffy
Mon May 27 22:15:39 +0000 2024,@poisonnaivy Banyak betul adminnya agen pinjol ya?,YaksaKalann
Wed May 29 10:32:54 +0000 2024,@polisiidol2nd Persib lagi butuh duit dan sponsornya adalah pinjol mau gamau Persib harus nerima itu demi masalah keuangan dan seolah olah ngajak pengikut mereka buat pake aplikasi pinjol klo ad masalah keuangan. cmiiw,pes48k18802
Sun May 26 09:05:01 +0000 2024,@pompomfess Illegal weapon testing Support g3noc1de Sl4v3ry( membawa budak korporat ke makna sebenarnya) Riba Pinjol (jade) Judol (aven) Ngepet (topaz) Dikit-dikit potong gaji staff Toxic workplace Sarang eljibitea,pembacabudiman_
Sun May 26 09:59:58 +0000 2024,@Positvevbs Pernah cuk pinjol aku msh nyangkut ga ada baiknya. Meh gawe ra iso ragara pinjol ini yg ga tau apaan. Motor bener jd rusak sok paling miskin ternyata ahsu dahlah.. trauma buat Cikarang sampe nanti. Oagah aku punya temen atau yg ngaku temen.,frk_haha
Thu May 30 02:26:16 +0000 2024,@PradityoP @StatsRawon Lapo se marah ae kelilit pinjol Tah pean wkwkwk ,vlnrnirwn27
Tue May 28 05:03:01 +0000 2024,@prayingmantis68 scam pinjol njir,csrdii
Tue May 28 09:50:06 +0000 2024,@Pret2310 @TaryokoL @solehsolihun sekarang pun kalo terdesak kebutuhan tetep ngga bisa ngambil 'Tabungan itu...ujung2nya pegadaian dan pinjol sebagai solusi dan guru sebagai korban terbesar ngga kena si tabungan itukah???atau korban PHK ??? https://t.co/C375msMCo1,mitzuo
Mon May 27 08:15:31 +0000 2024,@prettygirx jangan seperti itu di depan saya ya,hyperleooo
Mon May 27 09:28:34 +0000 2024,@PRFMnews min ada tips dan trik buat ngatasin telepon pinjol yg nyasar ga ya? Sebel banget ada telepon yang nyasar udah di kasih tau tapi kekeuh maksa ga percayaeun ,rastirusty
Mon May 27 17:00:36 +0000 2024,@primawansatrio pinjol ke cinanya mulai bengkak ,soppyan
Mon May 27 10:22:11 +0000 2024,@priwtyy Kerja rodi gak?,SamaPinjol
Sun May 26 02:45:10 +0000 2024,@psheul pinjol adalah jalan ninjaku,aneee812
Thu May 30 10:33:51 +0000 2024,@PusatBantua PINJOL ILEGAL ADA DANA LAPOR OJK LAPOR KEPOLISIAN INI PINJOL ILEGAL MELANGGAR HUKUM TINDAKAN ILEGAL,cangkemratuadil
Sun May 26 07:14:52 +0000 2024,@PuteraSN1 @Cocopandan212 @kegblgnunfaedh yg masalah kuping di lubang itu hoax salah org,hapuskanpinjol
Thu May 30 07:47:06 +0000 2024,@Puthutea Butuh dong. Kalau duit rakyat kekumpul kan negara bisa klaim bisa menyerap tenaga kerja.. (Selain make uang tsb buat main forex jadi pinjol dadakan dll ),jannotama
Thu May 30 17:10:15 +0000 2024,@Puthutea Gmn kalo rakyat yg galbay pinjol pak apakah bisa d pakai nanti wkwk,rizkiramda3231
Thu May 30 17:22:40 +0000 2024,@Puthutea jangan-jangan ada yg dikerjar² dc pinjol butuh dana segar‍️‍️‍️‍️,JagadLintangGes
Tue May 28 10:06:02 +0000 2024,@puwffry klo kata temen aku make pinjol aja tapi data diri dia,daegallezcl
Tue May 28 16:03:21 +0000 2024,@pwiping @sbyfess Jangan pernah pinjol jangan males dan nunda-nunda sesuatu dan jangan terlalu percaya orang lain,itsme__J
Tue May 28 08:29:04 +0000 2024,@qanit366 AYO BGT YA ALLAH info pinjol,_______kAis
Wed May 29 14:52:10 +0000 2024,@Qkfrdmsquf @sbyfess gapapa pakek tri mau tak buat pinjol nomernya ,pergijauh18_
Thu May 30 04:19:17 +0000 2024,@qwertymjd Dahulukan akulaku ka,Aria_Consultant
Tue May 28 03:40:03 +0000 2024,@qwertyracker @nanamikentu Ada kak yg pernah DM aku di samperin dom Jkt telat diatas 90 hari,bstgirlfriend
Thu May 30 01:21:20 +0000 2024,@Rachmadharis1 @Goldmind_82 Iyoo mari oleh pinjol langsung ganti hape iki gara2 salah settingan profile ku semua postingan mbah yg ada gambarnya aku ga iso lihat ,DianAstrie
Thu May 30 08:35:30 +0000 2024,@RadioElshinta Disita pinjol mungkin...!!!,ChemicalPriatna
Mon May 27 09:08:32 +0000 2024,@RaffiAhmadLagi om Raffi ahmad yg dermawan apa bisa kasih bantu saya utk melunasi pinjol yg terlanjur besar bagi ukuran sy. Terimakasih.,Chandrasagita77
Thu May 30 06:55:11 +0000 2024,@RagilSemar Itu katanya nanti walau uang yg terkumpul kurang peserta bisa kredit rumah dengan cicilan ringan. Kebayang gak pas pengajuan KPR ternyata blacklist SLIK OJK krn sebelumnya terjerat pinjol. Berapa juta pekerja &amp; ASN yg terjerat berapa yg SLIK OJK nya buruk?,rafsa_08
Wed May 29 07:04:21 +0000 2024,@RagilSemar Saat rakyat sedang butuh dana bank dan pinjol jadi solusinya dengan tambahan bunga yang cukup tinggi. Tapi ya mau gimana lagi?? Kan emang lagi butuh. Saat pemerintah sedang butuh dana dibuatlah aturan yang seolah melegalkan pemerintah untuk memungut uang dari rakyat.,PoncoAB
Tue May 28 03:03:00 +0000 2024,@Rakha_boumi @Bang_Muun Pinjol di buat untuk solusi bagi yg kepepet ,ejaferdiansyah
Thu May 30 04:56:30 +0000 2024,@RaniKancana Rakyat jelata kalo butuh modal suruh ke pinjol. Pemerintah kalo butuh dana memeras rakyat. ...njing banget ini ,pray_thekid
Mon May 27 05:57:12 +0000 2024,@raymakam Pinjol keknya itu mah kacao,pattyspat_
Wed May 29 13:19:53 +0000 2024,@realmadridindo1 Pelatihnya Serem juga tapi klub yg dia pegang Masih pinjol sama sini ,cvllnxz
Tue May 28 05:15:06 +0000 2024,@redrory1997 @boboho_disini Rate pinjol kl kata boboho,Rames___
Thu May 30 04:15:32 +0000 2024,@RefublikAteis Effect BEBAN PINJOL....TUHAN disalahkan...kembali ke jalan lurus mas....atau DONASIKAN PANTAT-MU di TAMAN LAWANG,BaimSuhadi
Tue May 28 12:47:53 +0000 2024,@restafajri @idextratime @mundodeportivo @sport Barca kejerat pinjol adakami kemaren dc nya udh dateng ke camp nou cuma untung lagi renov makanya gaada orang selain kuli,RamadhanIcksan
Thu May 30 03:52:06 +0000 2024,@reyhusday @worksfess Jangan kan buat berobat buat makan &amp; tempat tinggal aja dah habis tuh gaji. Entar buat berobat pake pinjol lah,UgurrySolcan
Wed May 29 00:18:44 +0000 2024,@rezadmumtz @ziiyoe @aditwongs @worksfess mungkin maksud kakaknya dia khawatir kalau sender maksa ngikutin buat diusahain dgn kondisi kaya gini jadinya nekat pakai pinjol gituu kak (ini positif thinking aja semisal emg posisi ga bisa online interviewnya dan sender udh ga ada yg bisa dimintain bantuan samsek),yoursarm
Wed May 29 18:02:17 +0000 2024,@rfdsdq Ane rasa bukan dari pinjol itu bg emang ada oknum ny temen gw jg pernah digituin tapi modusnya langsung VC ketika temen ane angkat itu yg nelpon cewe bugil dan langsung cepat merela screenshoot itu lalu kejadian ny sama seperti abg jg hasis SS ny mau di viralin ke temen terdekt,biawakgatal3223
Wed May 29 04:27:36 +0000 2024,@rfdsdq Btw ane juga pernah sih galbay pinjol setaun yg lalu emg ada teror2 begitu tp tiap ada wa ane lgsg block²in &amp; gapernah dibales sampe pd akhirnya mereka cape sendiri dan sekitar 3 minggu kesana dah aman gaada teror2 lg sampe skrg wkwkkw,232Raihanra
Wed May 29 14:49:44 +0000 2024,@rfdsdq Dulu gua juga pernah cuman syukurnya dibantu temen untuk ngirim virus termux sehingga hp si pelaku mati total dan gak bisa hidup lagi soalnya kalo mau bikin laporan sama aja keluar uang lagi dan itu memang modus penipuan gada kaitannya dengan pinjol,AlfarisJeeek
Wed May 29 17:51:08 +0000 2024,@rfdsdq imo ini gaada kaitannya sm pinjol modus kyk gini banyak bgt. yg ignya tbtb di follow di bumble tbtb match trs satset. knp aku tau? tmn aku pernah jd korbannya. jd harus waspada knp tbtb bisa ada yg follow trs lgsg ngajak kenalan apalagi blm kenal lama lgsg ajak vc itu sus bgt,defnotmiw
Wed May 29 13:03:06 +0000 2024,@rfdsdq itu orang emang modus buat meras sampeyan kemungkinan dia itu dc cuma minta tf lagi buat kepentingan pribadi so. berhati hatilah dalam bersosial media apalagi sampai pinjol,Fahmiii221
Wed May 29 16:23:23 +0000 2024,@rfdsdq Sama kaya kasus tmen sya dia sampe dah tf total 2jt. Dia takut disebar video record vcsan nya padahal wajah tmen gw gada di layar cuman jidat doang saking paniknya mungkin. Bukan modus pinjol ini murni penipuan atau pemerasan. Soalnya tmen gw gpernah pake pinjol atau cicilan.,rizkynormal
Wed May 29 15:24:59 +0000 2024,@rfdsdq Saya rasa ini bkn krn pinjol tp nomer hp dan data2 diri anda sdh kesebar entah lewat oknum pinjol itu yg dijual ke mafia2 yg emang kerjaannya memeras. Tehnik gni uda lama ada di michat (korban2 open BO). Bukan hny di situ jg di marketplace ada jg seller abal2 dgn modus gni,AgooseP
Wed May 29 15:42:31 +0000 2024,@rfdsdq semoga cepet kelar A untuk masalahnya. Kalau diancem stel gila aja selama kita gak bugil or ngocogg depan die (kalau seandainya bener mah gue juga bodo amat ogah kasih duit) Terus urusan pinjol buat biaya kuliah segera lunas dan dikasih rezeki ngalir deres amin,imhelenacynthia
Wed May 29 15:50:53 +0000 2024,@rfdsdq Wkwk palingan juga emang vcs tapi kaga mau ngaku kan lu? Mirip cerita temen gw yg persis kek gini tapi kaga ada hubungannya sama pinjol dan ya emang temen gw mengaku bahwa udah vcs ama pelaku dan akan di sebar ke beberapa followers ig temen gw,2gd2btrve
Wed May 29 01:57:20 +0000 2024,@ribkadel Utang pemilu anaknya ke amerika kali jadi perlu bayar pinjol,ryoraven
Tue May 28 06:37:25 +0000 2024,@ridwanhr dua dua nya salah yg bawa mobil tidak hati2 masuk ke jalan perumahan ortu anak y teletor tak menjaga anak y ketika di luar rumah,hapuskanpinjol
Wed May 29 14:12:26 +0000 2024,@Rijalulakbar_D @kin_love_bot @unjsecret Nyairin limit credit? Semacam pinjol ya?,fentyfni
Wed May 29 16:12:21 +0000 2024,@rikyyy77 mohh nnti km jdiin pinjol,bknathaya
Wed May 29 05:05:32 +0000 2024,@Rizkaafauzia Kalau kata mereka selama ada pinjol hidup aman,lfkmlrd
Tue May 28 14:01:13 +0000 2024,@rockbeatblues pinjol resmi,AnimindoNet
Thu May 30 12:37:49 +0000 2024,@rockpshit gak ah nanti dibuat pinjol,lushiguro
Tue May 28 06:05:47 +0000 2024,@Roffie17 @ari_ap buat lahan pinjol koruptor.,m_fauzi_id
Sun May 26 15:31:02 +0000 2024,@rorunaona pernah baca kasus persis kaya gini tahun lalu ternyata komplotannya masih banyak. sabar mba semoga digantikan dengan rezeki yang lebih banyak! hati-hati selalu kedepannyaa,solpinmu
Wed May 29 14:11:44 +0000 2024,@rrredroses Dia masih kcil jgn dibuat pinjol fotonya,krustycruel
Mon May 27 17:04:07 +0000 2024,@RuangLucuu Dc pinjol setiawan,nank_mcr_91
Sun May 26 14:52:21 +0000 2024,@RuangLucuu Pinjol judol slotgacor itu bagus juga!!,Onemm27
Sun May 26 06:15:11 +0000 2024,@ruditattara @sbyfess Plot twist 70jt itu hasil pinjol,mena425_
Sat May 25 23:55:20 +0000 2024,@Rumah_Ketiga Jauh-jauh ke DPR dan solusinya ternyata pinjol,HusseinRuslan
Sun May 26 01:50:54 +0000 2024,@Rumah_Ketiga Kira kira isi seminarnya begini mungkin nanti adek adek bisa mendapatkan pinjaman tunai hingga 12 jt rupiah dalam jangka pengembalian sekian bulan . Tujuan kerjasamanya mau meningkatkan pertumbuhan ekonomi melalui digital dgn pemanfaatan pinjol gitu? Kenapa akulaku??,guzelacelik
Tue May 28 04:09:09 +0000 2024,@rupiahcepat_id tolong berhenti spam telpon ya.. Saya tidak berminat dengan pinjol.. Gimana sih menghentikan spam telpon dr akun ini???? Ngeselin tiap hari ditelpon sama @rupiahcepat_id #lapor @ojkindonesia @kemkominfo,tanpanama176
Wed May 29 00:23:01 +0000 2024,@rurulistyana @Disco2000an @tanyakanrl Kalo dibuat aneh aneh ya palingan juga cuma ditelepon pinjol atau perusahaan pialang.. ,Chlomirxm
Thu May 30 07:03:53 +0000 2024,@ruvnos hp nya ya? tapi aku cek ada kok &gt;10gb,angelalodies
Tue May 28 20:30:51 +0000 2024,@ryzensmaster Mo coba pinjol ah pasang foto itu,Miniiionee
Tue May 28 09:19:45 +0000 2024,@ryzensmaster Wkwkwkkwk jd gila dia wkkwkwkw kmarin pdhal ud semangat wkkwkw btw foto bapak ini kayak pernah liat di aplikasi pinjol gak sih gaes? https://t.co/9Yy4Ofsyf3,Miniiionee
Mon May 27 11:14:37 +0000 2024,@SaddamPradika @luculucuaaan yang jual nya elf,Rnggaarelja
Sun May 26 07:15:30 +0000 2024,@sadili_safiq @_pohong @filosofikopid @kegblgnunfaedh cari saja d fb kata kunci pegi setiawan g ada waktu gue nyari2 gtuan,hapuskanpinjol
