username,full_text,cleaned_text
crueampie,haloo aku open lagi ya para pinjolers. kalo kalian punya masalah dengan pinjol kalian terjerat pinjol di aplikasi spinjam spaylater akulaku adakami easycash kredivo kredit pintar gopaypinjam gopaylater bole bgt japri aku buat tanya2 ya. hayuu sini gausa pusing #pinjol #galbay,"['haloo', 'aku', 'open', 'pinjolers', 'kalau', 'kalian', 'punya', 'masalah', 'pinjam', 'online', 'kalian', 'jerat', 'pinjam', 'online', 'aplikasi', 'easycash', 'kredit', 'pintar', 'gopaypinjam', 'gopaylater', 'banget', 'japri', 'aku', 'buat', 'tanya', 'ya', 'hayo', 'sini', 'enggak', 'usah', 'pusing']"
cl0udd365,Halooo gengs aku sudah open yaaa. Yg mau tanya2 atau sharing tentang galbay pinjolnya bisa lgsg chat aku di teleku ya @clouud11 yg mau dibantu ngegalbay bisa bgt asal kalian belum ada jatuh tempo dan galbay bisa ya #jokipinjol #zonauang,"['halo', 'gengs', 'aku', 'open', 'yang', 'mau', 'tanya', 'sharing', 'gagal', 'bayar', 'pinjolnya', 'langsung', 'chat', 'aku', 'teleku', 'yang', 'mau', 'bantu', 'ngegalbay', 'banget', 'asal', 'kalian', 'ada', 'jatuh', 'tempo', 'gagal', 'bayar', 'ya']"
cl0udd365,haloooo good morning. Aku sudah mulai open yaaa dan fastrespon diteleku ya @clouud11 yg mau dibantu ngegalbay pinjol ilegalnya bisa lgsg chat aku ditele #jokipinjol #zonauang,"['haloo', 'good', 'morning', 'aku', 'mulai', 'open', 'dan', 'fastrespon', 'tele', 'yang', 'mau', 'bantu', 'ngegalbay', 'pinjam', 'online', 'ilegal', 'langsung', 'chat', 'aku', 'tele']"
cl0udd365,haloooow gengs aku masih open yaaa. Yuk yg mau sharing atau tanya2 perihal galbay pinjolnya bisa lgsg chat aku di teleku ya @clouud11 yg mau dibantu ngegalbay asal kalian belum ada jatuh tempo dan galbay masih bisa aku bantu #jokipinjol #zonauang,"['haloow', 'gengs', 'aku', 'open', 'yuk', 'mau', 'sharing', 'tanya', 'perihal', 'gagal', 'bayar', 'pinjolnya', 'langsung', 'chat', 'aku', 'teleku', 'yang', 'mau', 'bantu', 'ngegalbay', 'asal', 'kalian', 'ada', 'jatuh', 'tempo', 'gagal', 'bayar', 'bisa', 'aku', 'bantu']"
cl0udd365,halow aku sudah mulai open yaa. Yg mau sharing atau tanya2 tentang galbay pinjolnya bisa lgsg chat aku di teleku @clouud11 yg mau dibantu ngegalbay pinjolnya asal kalian belum perna ada jatuh tempo dan galbay masih bisa ya #jokipinjol #zonauang,"['halo', 'aku', 'mulai', 'open', 'mau', 'sharing', 'tanya', 'gagal', 'bayar', 'pinjolnya', 'langsung', 'chat', 'aku', 'teleku', 'yang', 'mau', 'bantu', 'ngegalbay', 'pinjolnya', 'asal', 'kalian', 'pernah', 'jatuh', 'tempo', 'gagal', 'bayar', 'bisa']"
Bisniscom,Hana Bank Kucurkan Fasilitas Chanelling Rp700 Miliar ke Pinjol Kredivo https://t.co/ZERH477SjS,"['hana', 'bank', 'kucur', 'fasilitas', 'chanelling', 'rp', 'miliar', 'pinjam', 'online']"
solusipinjoll,Hapus data pinjol backup data pinjol backup dc pinjol bisa atau tidak? Apakah hapus data backup data backup dc itu solusi? banyak sekali orang yang tergiur dengan jasa seperti itu karena orang tersebut sudah di hantui rasa takut kebingungan dan sudah cape membayar,"['hapus', 'data', 'pinjam', 'online', 'backup', 'data', 'pinjam', 'online', 'backup', 'tagih', 'hutang', 'pinjam', 'online', 'atau', 'apakah', 'hapus', 'data', 'backup', 'data', 'backup', 'tagih', 'hutang', 'solusi', 'banyak', 'sekali', 'orang', 'giur', 'jasa', 'itu', 'orang', 'sebut', 'di', 'hantu', 'rasa', 'takut', 'bingung', 'sudah', 'capek', 'bayar']"
renacan_,Hari ini tagihannya udah jatuh tempo tapi belum bisa bayar? Atau belum bayar cicilan lainnya? Butuh uang buat lunasin? Jangan pakai uang gajian! Dm aja sini aku kasih tau solusinya Konsultasi atau sharing masalah pinjol chat aja ya free! #paylater #pinpri #shopee #pinjamuang https://t.co/33o6KuRW5t,"['hari', 'tagih', 'jatuh', 'tempo', 'belum', 'bayar', 'belum', 'bayar', 'cicil', 'lain', 'butuh', 'uang', 'buat', 'lunasin', 'jangan', 'pakai', 'uang', 'gaji', 'pesan', 'langsung', 'sini', 'aku', 'kasih', 'tau', 'solusi', 'konsultasi', 'sharing', 'masalah', 'pinjam', 'online', 'chat', 'ya', 'free']"
awijayaa14,Hari ini terjadi lagi. Uang cuma gocap kreta mati gak idup udah seminggu. Pinjol juga ni lama2. Penyelamat emg. Tapi tahan dulu laaaa..,"['hari', 'jadi', 'uang', 'cuma', 'gocap', 'kreta', 'mati', 'enggak', 'hidup', 'minggu', 'pinjam', 'online', 'nih', 'lama', 'selamat', 'memang', 'tahan', 'dulu', 'lah']"
haloOCTA,Harusnya ya orang yang pinjol tuh mikir gitu keluarga biasa-biasa aja tapi berani pinjol itu kan goblok gitu. Cuma buat gaya hidup doang lagi dih tolol. Jadinya nyusahin semua orang. Pinjol tolol! Yang minjol lebih tolol!! ,"['harus', 'orang', 'pinjam', 'online', 'tuh', 'mikir', 'keluarga', 'biasa', 'biasa', 'tapi', 'berani', 'pinjam', 'online', 'kan', 'bodoh', 'cuma', 'buat', 'gaya', 'hidup', 'doang', 'dih', 'tolol', 'jadi', 'susah', 'semua', 'orang', 'pinjam', 'online', 'tolol', 'minjol', 'lebih', 'tolol']"
pppkguru,Hasil riset dari @ideas_riset @dompetdhuafaorg dan great edunesia Hal yang unik mimin temui dimana hanya 5% guru menjadi klien pinjol namun secara jumlah 42% klien pinjol adalah guru . Ini rasio besar . Ada 20% guru tidak memiliki hutang Namun 10% guru memiliki uang lebih https://t.co/W2tM6tforP,"['hasil', 'riset', 'dan', 'great', 'edunesia', 'yang', 'unik', 'admin', 'temu', 'hanya', 'guru', 'jadi', 'klien', 'pinjam', 'online', 'cara', 'jumlah', 'klien', 'pinjam', 'online', 'guru', 'rasio', 'besar', 'guru', 'milik', 'hutang', 'guru', 'milik', 'uang', 'lebih']"
flowerpedi23790,Hati-hati Begini Modus Baru Penipuan Salah Transfer Pinjol Ilegal hingga Tawaran Pekerjaan: Otoritas Jasa Keuangan (OJK) membeberkan modus penipuan di sektor keuangan. Salah satunya yang dilakukan pinjol ilegal dengan modus salah transfer. https://t.co/iyt1zWBV7H https://t.co/WRQ6Crah1j,"['hati', 'hati', 'begini', 'modus', 'baru', 'tipu', 'salah', 'transfer', 'pinjam', 'online', 'ilegal', 'hingga', 'tawar', 'kerja', 'otoritas', 'jasa', 'uang', 'otoritas', 'jasa', 'uang', 'beber', 'modus', 'tipu', 'sektor', 'uang', 'salah', 'satu', 'laku', 'pinjam', 'online', 'ilegal', 'modus', 'salah', 'transfer']"
amalan_intl,Hati-hati dengan jebakan pinjaman online ilegal! Cari tahu cara mendeteksinya di sini! https://t.co/4OR4LKZLNO,"['hati', 'hati', 'jebak', 'pinjam', 'online', 'ilegal', 'cari', 'tahu', 'cara', 'deteksi', 'sini']"
invlinic,Hayo Siapa yang Sering Kegoda Buat Pinjol ataupun Judol?! Terjerat judol dan pinjol tuh red flag banget lho dalam finansial! Eh tapi ga cuman itu aja lho! Mau tau lebih lanjut? Cuss ke sini: https://t.co/RR5MkC25Ka ‼️ Miniv tunggu ya #invlinic #finansial #genz #pinjol https://t.co/UISxdb05cY,"['hayo', 'siapa', 'sering', 'goda', 'buat', 'pinjam', 'online', 'atau', 'judi', 'online', 'jerat', 'judi', 'online', 'pinjam', 'online', 'tuh', 'red', 'flag', 'banget', 'loh', 'finansial', 'eh', 'enggak', 'cuman', 'saja', 'loh', 'mau', 'tau', 'lebih', 'lanjut', 'cuss', 'sini', 'miniv', 'tunggu']"
edinbragh,HEHH TENAN APA KATA IBUKKU kan td habis ngurus bpjs ktpne dikasihlah ke aku pas mau ke stasiun gk tak taruh dompet tp tak taruh saku niate mau tak pindah pas di stasiun TP KELUPAAN SAMPE KOS LG NYADAR NEK KTPKU ILANG PLIS PLISS PIYE IKI NEK DINGGO PINJOL,"['eh', 'tenan', 'apa', 'kata', 'ibukku', 'kan', 'tadi', 'habis', 'urus', 'ktpne', 'kasih', 'aku', 'pas', 'mau', 'stasiun', 'enggak', 'tak', 'taruh', 'dompet', 'tak', 'taruh', 'saku', 'niate', 'mau', 'tak', 'pindah', 'pas', 'stasiun', 'lupa', 'kos', 'sadar', 'nek', 'ktpku', 'hilang', 'pliss', 'piye', 'iki', 'nek', 'dinggo', 'pinjam', 'online']"
hokimpet,hello kesayangan apakabar,"['hello', 'sayang', 'apakabar']"
notsimplewoman,Heran di teror mulu telpon spam. Padahal ga pernah ikutan pinjol galbay. Kalopun pake juga blm pernah aku galbay. Allahuakbar. Ksl banget sumpah kenapa sih ini. Pinjol juga buat cicilan barang yang cuma 20rbuan sebulan. Ini aneh banget sumpah???,"['heran', 'teror', 'terus', 'telpon', 'spam', 'padahal', 'enggak', 'pernah', 'ikut', 'pinjam', 'online', 'gagal', 'bayar', 'kalo', 'pakai', 'belum', 'pernah', 'aku', 'gagal', 'bayar', 'allahuakbar', 'ksl', 'banget', 'sumpah', 'sih', 'pinjam', 'online', 'buat', 'cicil', 'barang', 'cuma', 'rbuan', 'bulan', 'aneh', 'banget', 'sumpah']"
DRadgaa,Heran ro cah nom nom saiki utang neng konco ruwet minggat ilang mbok utang i neng bank sisan po pinjol malah karuan di blong e ,"['heran', 'ro', 'cah', 'nom', 'nom', 'saiki', 'utang', 'neng', 'konco', 'ruwet', 'minggat', 'hilang', 'mbok', 'utang', 'i', 'neng', 'bank', 'sis', 'po', 'pinjam', 'online', 'malah', 'karuan', 'blong', 'e']"
belerryn_,heuh karasa susahna pinjol makin beunghar pekerja teu produktif,"['heuh', 'karasa', 'susahna', 'pinjam', 'online', 'makin', 'beunghar', 'kerja', 'teu', 'produktif']"
linegestun,Hi @linegestun open pencairan limitnpaylater ; Butuh dana darurat? Yuk gestun aja!!. Jangan pinjol. ‼️ Avail limit pencairan spaylater kredivo akulaku traveloka gopaylater credit card indodana dll Cicilan bisa tenor 1/3/6/12 bulan. Proses instan sat set 10-30menit aja ,"['hi', 'open', 'cair', 'limitnpaylater', 'butuh', 'dana', 'darurat', 'yuk', 'gestun', 'jangan', 'pinjam', 'online', 'avail', 'batas', 'cair', 'traveloka', 'gopaylater', 'credit', 'card', 'indodana', 'cicil', 'tenor', 'bulan', 'proses', 'instan', 'sat', 'set', 'menit']"
Amoebaku1,Hi @ojkindonesia mau lapor utk DC apk PinjamDuit sdh saya jelaskan kalo saya sdg permohonan restrukturisasi tp DC mengancam saya &amp; bisa nya DC tersebut mempublish email personal &amp; kantor dari orang yang bahkan saya ga kenal. #pinjol https://t.co/847ZUJzFtM,"['hi', 'mau', 'lapor', 'tagih', 'hutang', 'pinjamduit', 'jelas', 'kalau', 'sedang', 'mohon', 'restrukturisasi', 'tagih', 'hutang', 'ancam', 'nya', 'tagih', 'hutang', 'sebut', 'mempublish', 'personal', 'kantor', 'orang', 'bahkan', 'saya', 'enggak', 'kenal']"
anxiesist,hi guysss jadi gua mau tanya syukur syukur ada yg kerja dibidang ini atau punya pengalaman. sekitar tahun 2022-Apr2024 nama gua di blacklist sama OJK krn nunggak pembayaran pinjol atas nama gua (yg bener2 gak gua pake duitnya) nilainya puluhan juta. sekarang gua udah DEBTFREE.,"['hi', 'teman', 'teman', 'jadi', 'aku', 'mau', 'tanya', 'syukur', 'syukur', 'kerja', 'bidang', 'atau', 'punya', 'alam', 'tahun', 'apr', 'nama', 'aku', 'blacklist', 'sama', 'otoritas', 'jasa', 'uang', 'nunggak', 'bayar', 'pinjam', 'online', 'atas', 'nama', 'aku', 'yang', 'benar', 'enggak', 'aku', 'pakai', 'duit', 'nilai', 'puluh', 'juta', 'sekarang', 'aku', 'debtfree']"
imankuf,Hi semuanya aku mau share link buku saku pinjol yang diterbitin sama @LBH_Jakarta @YLBHI Cukup membantu waktu aku awal-awal telbay. Semoga bisa jadi referensi dan membantu teman-teman ya. Terima kasih. https://t.co/YJCm5MJ5cD,"['hi', 'semua', 'aku', 'mau', 'share', 'link', 'buku', 'saku', 'pinjam', 'online', 'diterbitin', 'sama', 'cukup', 'bantu', 'waktu', 'aku', 'awal', 'awal', 'telat', 'bayar', 'moga', 'jadi', 'referensi', 'bantu', 'teman', 'teman', 'terima', 'kasih']"
Angelll_0011,Hidup itu simple jika kuat galbay pinjol sendiri jika tak kuat minta di bantu ahlinya #pinjol #galbaypinjol #korbanpinjol #pinjamanonline #jokipinjol #vôleinosportv https://t.co/FnTOj9C8xq,"['hidup', 'mudah', 'kuat', 'gagal', 'bayar', 'pinjam', 'online', 'sendiri', 'tak', 'kuat', 'minta', 'bantu', 'ahli', 'leinosportv']"
wartara74611,Hindari Pinjol AFPI Edukasi UMKM Manfaatkan Fintech Lending - https://t.co/k1c8kenbrE,"['hindar', 'pinjam', 'online', 'afpi', 'edukasi', 'umkm', 'manfaat', 'fintech', 'lending']"
MarissaChen88,Hitungan Menit Langsung PR0F1T Kami kembalikan saldo anda jika RUNGK4D Deposit Pulsa TANPA POTONGAN Deposit VIA QR1S 1 DETIK LOGIN SEKARANG DI MPOTOP88 !! https://t.co/32nfjjpJOx #mpotop88 #mpotop88cs #mposports #mpotopslot #slotgacor #pinjamanonline https://t.co/9lMAmWqozd,"['hitung', 'menit', 'langsung', 'prft', 'kembali', 'saldo', 'jika', 'rungkd', 'deposit', 'pulsa', 'potong', 'deposit', 'via', 'qrs', 'detik', 'login', 'sekarang', 'mpotop']"
RismaOk86081166,https://t.co/z7kHiMErdm Cek di ig aku selengkapnya aku kena tipu bule scammer 11 5 juta uang dpt dri pinjol https://t.co/oNeRIBKmIh,"['cek', 'ig', 'aku', 'lengkap', 'aku', 'kena', 'tipu', 'bule', 'scammer', 'juta', 'uang', 'dari', 'pinjam', 'online']"
Angelll_0011,Ibu dokter kejebak 350 pinjol beranak Tak siap malu ke rekan kerja tak siap sebar data Bunda tiara solusinya Cloning backup aman galbay cloning apk bunda tiara siap bantu dan kawal sampai tuntas galbay pinjol dengan aman #pinjol #pinjamanonline https://t.co/ic0fLlRYI3,"['ibu', 'dokter', 'jebak', 'pinjam', 'online', 'anak', 'tak', 'siap', 'malu', 'rekan', 'kerja', 'tak', 'siap', 'sebar', 'data', 'bunda', 'tiara', 'solusi', 'cloning', 'backup', 'aman', 'gagal', 'bayar', 'cloning', 'bunda', 'tiara', 'siap', 'bantu', 'kawal', 'tuntas', 'gagal', 'bayar', 'pinjam', 'online', 'aman']"
Angelll_0011,Ibu dokter kejebak pinjol ilegal sampai 350 juta Mau galbay dengan aman tanpa sebar data tdk neror kantor Karena dia gak kuat lagi Kita backup cloning apk aman galbay tanpa sebar data aman tanpa neror kantor kontak medsos Aman tidak ada dc lapangan kerumah #pinjol https://t.co/UwgBg9pySK,"['ibu', 'dokter', 'jebak', 'pinjam', 'online', 'ilegal', 'juta', 'mau', 'gagal', 'bayar', 'aman', 'sebar', 'data', 'neror', 'kantor', 'dia', 'enggak', 'kuat', 'kita', 'backup', 'cloning', 'aman', 'gagal', 'bayar', 'sebar', 'data', 'aman', 'neror', 'kantor', 'kontak', 'medsos', 'aman', 'ada', 'tagih', 'hutang', 'lapang', 'rumah']"
aellyon,ih goblok anjing nggilani otak udang. Mana dari yg tua sampe muda ada lagi tolol ah ga sukanya ak dari rp/rptele mana persepsiku ke apk tele tuh juga jelek banyak begini yang saru-saru pinjol dll,"['ih', 'bodoh', 'nggilani', 'otak', 'udang', 'mana', 'tua', 'muda', 'lagi', 'tolol', 'ah', 'enggak', 'suka', 'aku', 'rp', 'rptele', 'mana', 'persepsi', 'tuh', 'jelek', 'banyak', 'begini', 'yang', 'saru', 'saru', 'pinjam', 'online']"
rebibillyhills,Ihh typo keselll maaf ya beb,"['ih', 'typo', 'kesel', 'maaf', 'beb']"
qorrrrr,iki garai akeh kejerat pinjol nek BU ki urusi korupsi birokrat tlol,"['iki', 'garai', 'akeh', 'jerat', 'pinjam', 'online', 'nek', 'bu', 'ki', 'urus', 'korupsi', 'birokrat', 'tlol']"
k3hidufun,iki sopo seng nyebar nomerku jancoook sedino ditelpon pinjol peng 3 asuu,"['iki', 'sopo', 'seng', 'nyebar', 'nomerku', 'jancok', 'sedino', 'telpon', 'pinjam', 'online', 'peng', 'asuu']"
my_asepa,IKN Bea cukai Buat gen z sengsara Pinjol,"['ikn', 'bea', 'cukai', 'buat', 'gen', 'sengsara', 'pinjam', 'online']"
richvyyy,Ilustrasi terjebak masalah hutang/pinjol/paylater : Punya celah cuma buat nafas aja udh Alhamdulillah https://t.co/YUcZfyTGC7,"['ilustrasi', 'jebak', 'masalah', 'hutang', 'pinjam', 'online', 'bayar', 'punya', 'celah', 'cuma', 'buat', 'nafas', 'sudah', 'alhamdulillah']"
cikenpoteto,I'm not childfree tp cukup 1 anak aja. Bbrp waktu kmrn om gw nyuruh gw punya anak lagi kasian anak gw nanti kesepian. Pas gw bilang sekolah skrg mahal dia bilang rejeki udah diatur. YAK OPO COK ANAKMU KAE LHO DUITE ENTEK GAE NGESLOT NJUK GOLEK PINJOL MATAMU WIS DIATUR,"['i', 'sama', 'bebas', 'anak', 'cukup', 'anak', 'beberapa', 'waktu', 'kemarin', 'om', 'gue', 'nyuruh', 'gue', 'punya', 'anak', 'kasihan', 'anak', 'gue', 'sepi', 'pas', 'gue', 'bilang', 'sekolah', 'sekarang', 'mahal', 'bilang', 'rejeki', 'atur', 'opo', 'cok', 'anak', 'kae', 'loh', 'duite', 'entek', 'gae', 'ngeslot', 'njuk', 'golek', 'pinjam', 'online', 'mata', 'wis', 'atur']"
geloraasmara_,Indonesia masih belum siap untuk sistem peminjaman yang semudah ini sebaiknya pinjol segera ditiadakan dan kembali ke perbankan konvensional tapi permudah individu/umk untuk melakukan peminjaman dengan screening yang lebih baik supaya tidak ada gagal bayar.,"['belum', 'siap', 'sistem', 'pinjam', 'mudah', 'baik', 'pinjam', 'online', 'segera', 'tiada', 'kembali', 'perban', 'konvensional', 'mudah', 'individu', 'umk', 'laku', 'pinjam', 'screening', 'lebih', 'baik', 'tidak', 'gagal', 'bayar']"
jemifou189,info pinjol trusted tanpa di teror wkwk,"['info', 'pinjam', 'online', 'percaya', 'di', 'teror', 'wkwk']"
FeelersRiki,Info pinjol yang langsung cair malem ini.,"['info', 'pinjam', 'online', 'langsung', 'cair', 'malam']"
wooooopyyyyyy,inget bgt sebelum berani cerita masalah pinjol ke pacar ortu ke temen yg w percaya bener bener yang mikir 'udah w pasti kuat &amp; bisa' wkwkwk pret nangis jg luh tp setelah cerita rasanya plooooong bgt. awal2 w gamau blg jujur bgt soalnya malu tp beraniin diri cerita seada-adanya,"['ingat', 'banget', 'berani', 'cerita', 'masalah', 'pinjam', 'online', 'pacar', 'orang', 'tua', 'teman', 'gue', 'percaya', 'benar', 'benar', 'mikir', 'gue', 'kuat', 'wkwkwk', 'pret', 'menang', 'lu', 'telah', 'cerita', 'rasa', 'plooong', 'banget', 'awal', 'gue', 'enggak', 'mau', 'bilang', 'jujur', 'banget', 'soal', 'malu', 'beraniin', 'diri', 'cerita', 'ada', 'ada']"
archive4bestie,inget bngtt di rumah ini waktu tu gw gasanggup bayar wifi lagi karnaa streaming gw lagi bener bener hancur trs abg gw marah maraah nyuruh bayar padahal gw ga ada duit spersen pun demi allah jadi hari ituu kayakk gw buntu ajaa trs pinjol buat bayar itu wifi.,"['ingat', 'banget', 'rumah', 'waktu', 'gue', 'gasanggup', 'bayar', 'wifi', 'karnaa', 'streaming', 'gue', 'benar', 'benar', 'hancur', 'terus', 'abang', 'gue', 'marah', 'maraah', 'nyuruh', 'bayar', 'padahal', 'gue', 'enggak', 'duit', 'spersen', 'demi', 'tuhan', 'jadi', 'hari', 'kayak', 'gue', 'buntu', 'terus', 'pinjam', 'online', 'buat', 'bayar', 'wifi']"
Pengendiemaja,Ingin mendapatkan pinjaman mudah dan cepat? Coba 10 aplikasi pinjol ini! https://t.co/I89aN9lQZg,"['dapat', 'pinjam', 'mudah', 'cepat', 'coba', 'aplikasi', 'pinjam', 'online']"
summersnow90,ini aku denial ga stress gara-gara pinjol sekarang bruxism aku muncul lagi dan ini mau ngomong aja rahang ak sakit bgt jd ak kena bruxism itu kl tidur suka menggertakkan gigi kalau lagi stress hr ini sakit bgt rahang aku ,"['aku', 'denial', 'enggak', 'stres', 'gara', 'gara', 'pinjam', 'online', 'sekarang', 'bruxism', 'aku', 'muncul', 'dan', 'mau', 'omong', 'rahang', 'aku', 'sakit', 'banget', 'jadi', 'aku', 'kena', 'bruxism', 'kalo', 'tidur', 'suka', 'gertak', 'gigi', 'kalau', 'stres', 'hari', 'sakit', 'banget', 'rahang', 'aku']"
AdeliaEvita4,ini asli kah? Kaga nyebut apk apaa lagi #galbay #pinjol https://t.co/vYXqLsBSNh,"['asli', 'kagak', 'nyebut', 'apa']"
gwk555,Ini baru bener tidak ada Visi Menteri yang ada Visi Lurah... Kadung viral dan banyak protes akhirnya pak Lurah memanggil menterinya minta dibatalin... Amblas saham bandar di pinjol khusus UKT...,"['baru', 'benar', 'ada', 'visi', 'menteri', 'ada', 'visi', 'lurah', 'kadung', 'viral', 'banyak', 'protes', 'akhir', 'pak', 'lurah', 'panggil', 'menteri', 'minta', 'dibatalin', 'amblas', 'saham', 'bandar', 'pinjam', 'online', 'khusus', 'uang', 'kuliah', 'tunggal']"
AraituLaki,Ini Baru Kebijakan yg Super sekali‼️ Biaya Kuliah Tinggi Mahasiswa dan Calon Mahasiswa yg Gak Mampu bisa mendapat Fasilitas Pinjol Lha kowe kie Pejabat opo Rentenir John?? https://t.co/m2QYCkk5ao,"['baru', 'bijak', 'super', 'sekali', 'biaya', 'kuliah', 'tinggi', 'mahasiswa', 'calon', 'mahasiswa', 'enggak', 'mampu', 'dapat', 'fasilitas', 'pinjam', 'online', 'lah', 'kowe', 'kie', 'jabat', 'opo', 'rentenir', 'john']"
leejenowaifuu,ini beneran apa template doang ya? aku telbay jalan 2 bulan soalnyaa.. tolong bantu jawab hehe #pinjol #telbay #galbay spaylater spinjam https://t.co/3jnOl2orM9,"['benar', 'apa', 'template', 'doang', 'aku', 'telat', 'bayar', 'jalan', 'bulan', 'soalnyaa', 'bantu', 'jawab']"
about_ftp,Ini ibu2 yang ngancam masyarakat yang gk bayar pinjol bakal dipersusah dapat kerja bukan?,"['ibu', 'ngancam', 'masyarakat', 'enggak', 'bayar', 'pinjam', 'online', 'bakal', 'susah', 'kerja', 'bukan']"
cocotheeaters,ini kalo ga iklan pinjol ya iklan creepto beetkoin dan judol. kalo gak di like/rt sama akun delapan belas. capek ngeblock nya anjir ,"['kalau', 'enggak', 'iklan', 'pinjam', 'online', 'iklan', 'creepto', 'beetkoin', 'judi', 'online', 'kalau', 'enggak', 'like', 'rt', 'sama', 'akun', 'delapan', 'belas', 'capek', 'ngeblock', 'nya']"
Miaow1398368,Ini kalo pinjol gw udh beres gw mau break dulu nata pikiran sama diri dulu... Tapi ga bisa karena kalo g kerja pasti jd beban ortu ,"['kalau', 'pinjam', 'online', 'gue', 'beres', 'gue', 'mau', 'break', 'dulu', 'nata', 'pikir', 'sama', 'diri', 'dulu', 'enggak', 'karena', 'kalau', 'enggak', 'kerja', 'jadi', 'beban', 'orang', 'tua']"
Pengendiemaja,Ini kumpulan testi pinjol ya ges ya semoga bermanfaat. kalo masih bingung komen/ DM aja #pinpri #pinjol #pinjamanpribadi https://t.co/I89aN9lQZg,"['kumpul', 'testimoni', 'pinjam', 'online', 'ges', 'moga', 'manfaat', 'kalau', 'bingung', 'komen', 'pesan', 'langsung']"
urlovecyy,Ini masih template apa beneran ya? soalnya sempet ku bales #zonauang #pinjol #spinjam #telbay #galbay https://t.co/0pDNcEPrhR,"['masih', 'template', 'apa', 'benar', 'soal', 'sempat', 'ku', 'balas']"
